date,coder,clan_file,audiofile,block,timestamp,clip,tier,label,multi-tier-parent,dont_share,training,reliability
,,0274_000221_reliability.cha,0274_000221.wav,39,1323540_1324370,1,CXN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,39,1324370_1324840,2,CHN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,39,1324840_1324970,3,CHN,,1324370_1324840,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,39,1324970_1325810,4,CXN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,39,1325810_1327370,5,OLF,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,39,1327370_1328170,6,CXN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,39,1328170_1329610,7,MAN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,39,1329610_1330730,8,OLF,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,39,1330730_1331540,9,CXN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,39,1331540_1334270,10,OLN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,39,1334270_1334890,11,CXN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,39,1334890_1335830,12,CXN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,39,1335830_1336630,13,OLN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,39,1336630_1337230,14,CHN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,39,1337230_1338210,15,MAN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,39,1338210_1339060,16,CXN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,39,1339060_1340620,17,MAN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,39,1340620_1341590,18,OLF,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,39,1341590_1342610,19,FAN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,39,1342610_1343940,20,OLN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,39,1343940_1346750,21,CXN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,39,1346750_1347600,22,OLF,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,39,1347600_1351430,23,FAN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,39,1351430_1352230,24,CXN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,39,1352230_1355750,25,OLN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,39,1355750_1357510,26,MAN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,39,1357510_1358310,27,FAN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,39,1358310_1360050,28,MAN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,39,1360050_1360850,29,MAF,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,39,1360850_1361820,30,OLN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,39,1361820_1362820,31,MAF,,N,False,False,True
