date,coder,clan_file,audiofile,block,timestamp,clip,tier,label,multi-tier-parent,dont_share,training,reliability
,,0274_000221_reliability.cha,0274_000221.wav,5,57300_59180,1,FAN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,5,59180_60600,2,OLF,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,5,60600_60950,3,CHN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,5,60950_61130,4,CHN,,60600_60950,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,5,61130_61200,5,CHN,,60600_60950,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,5,61200_62000,6,NOF,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,5,62000_62770,7,CHN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,5,62770_65350,8,FAN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,5,65350_66920,9,NOF,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,5,66920_67440,10,CHN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,5,67440_67520,11,CHN,,66920_67440,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,5,67520_68400,12,NON,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,5,68400_69000,13,CXN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,5,69000_69850,14,NOF,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,5,69850_70010,15,CHN,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,5,70010_70330,16,CHN,,69850_70010,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,5,70330_70450,17,CHN,,69850_70010,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,5,70450_72480,18,NOF,,N,False,False,True
,,0274_000221_reliability.cha,0274_000221.wav,5,72480_73480,19,MAN,,N,False,False,True
