date,coder,clan_file,audiofile,block,timestamp,clip,tier,label,multi-tier-parent,dont_share,training,reliability
,,0204_000314_reliability.cha,0204_000314.wav,4,55960_56100,1,CHN,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,4,56100_56870,2,CHN,,55960_56100,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,4,56870_57980,3,NOF,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,4,57980_58690,4,CHN,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,4,58690_61560,5,FAN,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,4,61560_64310,6,SIL,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,4,64310_65950,7,FAN,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,4,65950_66550,8,TVF,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,4,66550_67550,9,MAN,,N,False,False,True
,,0204_000314_reliability.cha,0204_000314.wav,4,67550_69100,10,FAN,,N,False,False,True
