date,coder,clan_file,audiofile,block,timestamp,clip,tier,label,multi-tier-parent,dont_share,training,reliability
,,101_001125_reliability.cha,101_001125.wav,735,25339520_25340520,1,FAN,,N,False,False,True
,,101_001125_reliability.cha,101_001125.wav,735,25340520_25342270,2,OLN,,N,False,False,True
,,101_001125_reliability.cha,101_001125.wav,735,25342270_25343690,3,NOF,,N,False,False,True
,,101_001125_reliability.cha,101_001125.wav,735,25343690_25344290,4,CHN,,N,False,False,True
,,101_001125_reliability.cha,101_001125.wav,735,25344290_25345090,5,OLF,,N,False,False,True
,,101_001125_reliability.cha,101_001125.wav,735,25345090_25345700,6,FAN,,N,False,False,True
,,101_001125_reliability.cha,101_001125.wav,735,25345700_25346730,7,OLN,,N,False,False,True
,,101_001125_reliability.cha,101_001125.wav,735,25346730_25347280,8,CHN,,N,False,False,True
,,101_001125_reliability.cha,101_001125.wav,735,25347280_25347710,9,CHN,,25346730_25347280,False,False,True
,,101_001125_reliability.cha,101_001125.wav,735,25347710_25349490,10,OLF,,N,False,False,True
,,101_001125_reliability.cha,101_001125.wav,735,25349490_25350750,11,NOF,,N,False,False,True
,,101_001125_reliability.cha,101_001125.wav,735,25350750_25351840,12,OLN,,N,False,False,True
,,101_001125_reliability.cha,101_001125.wav,735,25351840_25352570,13,CHN,,N,False,False,True
,,101_001125_reliability.cha,101_001125.wav,735,25352570_25353670,14,OLN,,N,False,False,True
,,101_001125_reliability.cha,101_001125.wav,735,25353670_25354500,15,CHN,,N,False,False,True
,,101_001125_reliability.cha,101_001125.wav,735,25354500_25354650,16,CHN,,25353670_25354500,False,False,True
,,101_001125_reliability.cha,101_001125.wav,735,25354650_25355060,17,CHN,,25353670_25354500,False,False,True
,,101_001125_reliability.cha,101_001125.wav,735,25355060_25356090,18,CHN,,N,False,False,True
